Serial Number:20565252 --,,,,,
,,,,,
"Date Time, GMT -0700","Temp, (*F)",Host Connect,Button Down,Button Up,EOF
7/18/2022 0:19,14.07, , , , 
7/18/2022 0:20,14.09, , , , 
7/18/2022 0:21,14.11, , , , 
7/18/2022 0:22,14.11, , , , 
7/18/2022 0:23,14.13, , , , 
7/18/2022 0:24,14.18, , , , 
7/18/2022 0:25,14.15, , , , 
7/18/2022 0:26,14.15, , , , 
7/18/2022 0:27,14.2, , , , 
7/18/2022 0:28,14.19, , , , 
7/18/2022 0:29,14.23, , , , 
7/18/2022 0:30,14.22, , , , 
7/18/2022 0:31,14.25, , , , 
7/18/2022 0:32,14.24, , , , 
7/18/2022 0:33,14.26, , , , 
7/18/2022 0:34,14.28, , , , 
7/18/2022 0:35,14.27, , , , 
7/18/2022 0:36,14.3, , , , 
7/18/2022 0:37,14.33, , , , 
7/18/2022 0:38,14.32, , , , 
7/18/2022 0:39,14.35, , , , 
7/18/2022 0:40,14.36, , , , 
7/18/2022 0:41,14.37, , , , 
7/18/2022 0:42,14.37, , , , 
7/18/2022 0:43,14.37, , , , 
7/18/2022 0:44,14.4, , , , 
7/18/2022 0:45,14.39, , , , 
7/18/2022 0:46,14.41, , , , 
7/18/2022 0:47,14.42, , , , 
7/18/2022 0:48,14.43, , , , 
7/18/2022 0:49,14.44, , , , 
7/18/2022 0:50,14.44, , , , 
7/18/2022 0:51,14.5, , , , 
7/18/2022 0:52,14.5, , , , 
7/18/2022 0:53,14.52, , , , 
7/18/2022 0:54,14.5, , , , 
7/18/2022 0:55,14.52, , , , 
7/18/2022 0:56,14.52, , , , 
7/18/2022 0:57,14.53, , , , 
7/18/2022 0:58,14.55, , , , 
7/18/2022 0:59,14.55, , , , 
7/18/2022 1:00,14.57, , , , 
7/18/2022 1:01,14.57, , , , 
7/18/2022 1:02,14.6, , , , 
7/18/2022 1:03,14.6, , , , 
7/18/2022 1:04,14.63, , , , 
7/18/2022 1:05,14.64, , , , 
7/18/2022 1:06,14.64, , , , 
7/18/2022 1:07,14.65, , , , 
7/18/2022 1:08,14.66, , , , 
7/18/2022 1:09,14.68, , , , 
7/18/2022 1:10,14.69, , , , 
7/18/2022 1:11,14.69, , , , 
7/18/2022 1:12,14.7, , , , 
7/18/2022 1:13,14.72, , , , 
7/18/2022 1:14,14.75, , , , 
7/18/2022 1:15,14.73, , , , 
7/18/2022 1:16,14.75, , , , 
7/18/2022 1:17,14.77, , , , 
7/18/2022 1:18,14.79, , , , 
7/18/2022 1:19,14.8, , , , 
7/18/2022 1:20,14.8, , , , 
7/18/2022 1:21,14.83, , , , 
7/18/2022 1:22,14.84, , , , 
7/18/2022 1:23,14.86, , , , 
7/18/2022 1:24,14.84, , , , 
7/18/2022 1:25,14.86, , , , 
7/18/2022 1:26,14.89, , , , 
7/18/2022 1:27,14.88, , , , 
7/18/2022 1:28,14.89, , , , 
7/18/2022 1:29,14.92, , , , 
7/18/2022 1:30,14.93, , , , 
7/18/2022 1:31,14.96, , , , 
7/18/2022 1:32,14.97, , , , 
7/18/2022 1:33,14.96, , , , 
7/18/2022 1:34,14.99, , , , 
7/18/2022 1:35,15, , , , 
7/18/2022 1:36,15.01, , , , 
7/18/2022 1:37,15.03, , , , 
7/18/2022 1:38,15.03, , , , 
7/18/2022 1:39,15.04, , , , 
7/18/2022 1:40,15.08, , , , 
7/18/2022 1:41,15.07, , , , 
7/18/2022 1:42,15.09, , , , 
7/18/2022 1:43,15.11, , , , 
7/18/2022 1:44,15.13, , , , 
7/18/2022 1:45,15.12, , , , 
7/18/2022 1:46,15.17, , , , 
7/18/2022 1:47,15.17, , , , 
7/18/2022 1:48,15.18, , , , 
7/18/2022 1:49,15.19, , , , 
7/18/2022 1:50,15.23, , , , 
7/18/2022 1:51,15.24, , , , 
7/18/2022 1:52,15.24, , , , 
7/18/2022 1:53,15.26, , , , 
7/18/2022 1:54,15.28, , , , 
7/18/2022 1:55,15.28, , , , 
7/18/2022 1:56,15.27, , , , 
7/18/2022 1:57,15.29, , , , 
7/18/2022 1:58,15.33, , , , 
7/18/2022 1:59,15.32, , , , 
7/18/2022 2:00,15.36, , , , 
7/18/2022 2:01,15.34, , , , 
7/18/2022 2:02,15.37, , , , 
7/18/2022 2:03,15.38, , , , 
7/18/2022 2:04,15.41, , , , 
7/18/2022 2:05,15.44, , , , 
7/18/2022 2:06,15.43, , , , 
7/18/2022 2:07,15.45, , , , 
7/18/2022 2:08,15.45, , , , 
7/18/2022 2:09,15.47, , , , 
7/18/2022 2:10,15.47, , , , 
7/18/2022 2:11,15.49, , , , 
7/18/2022 2:12,15.53, , , , 
7/18/2022 2:13,15.51, , , , 
7/18/2022 2:14,15.53, , , , 
7/18/2022 2:15,15.54, , , , 
7/18/2022 2:16,15.56, , , , 
7/18/2022 2:17,15.57, , , , 
7/18/2022 2:18,15.57, , , , 
7/18/2022 2:19,15.6, , , , 
7/18/2022 2:20,15.62, , , , 
7/18/2022 2:21,15.62, , , , 
7/18/2022 2:22,15.62, , , , 
7/18/2022 2:23,15.65, , , , 
7/18/2022 2:24,15.63, , , , 
7/18/2022 2:25,15.63, , , , 
7/18/2022 2:26,15.65, , , , 
7/18/2022 2:27,15.66, , , , 
7/18/2022 2:28,15.68, , , , 
7/18/2022 2:29,15.68, , , , 
7/18/2022 2:30,15.69, , , , 
7/18/2022 2:31,15.7, , , , 
7/18/2022 2:32,15.7, , , , 
7/18/2022 2:33,15.72, , , , 
7/18/2022 2:34,15.72, , , , 
7/18/2022 2:35,15.73, , , , 
7/18/2022 2:36,15.73, , , , 
7/18/2022 2:37,15.73, , , , 
7/18/2022 2:38,15.73, , , , 
7/18/2022 2:39,15.76, , , , 
7/18/2022 2:40,15.76, , , , 
7/18/2022 2:41,15.76, , , , 
7/18/2022 2:42,15.76, , , , 
7/18/2022 2:43,15.77, , , , 
7/18/2022 2:44,15.77, , , , 
7/18/2022 2:45,15.77, , , , 
7/18/2022 2:46,15.8, , , , 
7/18/2022 2:47,15.82, , , , 
7/18/2022 2:48,15.81, , , , 
7/18/2022 2:49,15.82, , , , 
7/18/2022 2:50,15.81, , , , 
7/18/2022 2:51,15.83, , , , 
7/18/2022 2:52,15.82, , , , 
7/18/2022 2:53,15.83, , , , 
7/18/2022 2:54,15.85, , , , 
7/18/2022 2:55,15.84, , , , 
7/18/2022 2:56,15.85, , , , 
7/18/2022 2:57,15.85, , , , 
7/18/2022 2:58,15.85, , , , 
7/18/2022 2:59,15.88, , , , 
7/18/2022 3:00,15.85, , , , 
7/18/2022 3:01,15.87, , , , 
7/18/2022 3:02,15.88, , , , 
7/18/2022 3:03,15.89, , , , 
7/18/2022 3:04,15.87, , , , 
7/18/2022 3:05,15.89, , , , 
7/18/2022 3:06,15.87, , , , 
7/18/2022 3:07,15.9, , , , 
7/18/2022 3:08,15.91, , , , 
7/18/2022 3:09,15.92, , , , 
7/18/2022 3:10,15.9, , , , 
7/18/2022 3:11,15.91, , , , 
7/18/2022 3:12,15.91, , , , 
7/18/2022 3:13,15.92, , , , 
7/18/2022 3:14,15.95, , , , 
7/18/2022 3:15,15.92, , , , 
7/18/2022 3:16,15.95, , , , 
7/18/2022 3:17,15.96, , , , 
7/18/2022 3:18,15.95, , , , 
7/18/2022 3:19,15.93, , , , 
7/18/2022 3:20,15.97, , , , 
7/18/2022 3:21,15.96, , , , 
7/18/2022 3:22,15.98, , , , 
7/18/2022 3:23,15.95, , , , 
7/18/2022 3:24,15.96, , , , 
7/18/2022 3:25,15.97, , , , 
7/18/2022 3:26,15.99, , , , 
7/18/2022 3:27,15.99, , , , 
7/18/2022 3:28,15.98, , , , 
7/18/2022 3:29,15.98, , , , 
7/18/2022 3:30,15.99, , , , 
7/18/2022 3:31,15.99, , , , 
7/18/2022 3:32,15.99, , , , 
7/18/2022 3:33,15.99, , , , 
7/18/2022 3:34,16, , , , 
7/18/2022 3:35,15.99, , , , 
7/18/2022 3:36,16.01, , , , 
7/18/2022 3:37,16.01, , , , 
7/18/2022 3:38,16.02, , , , 
7/18/2022 3:39,16.02, , , , 
7/18/2022 3:40,16.04, , , , 
7/18/2022 3:41,16.02, , , , 
7/18/2022 3:42,16.02, , , , 
7/18/2022 3:43,16.01, , , , 
7/18/2022 3:44,16.03, , , , 
7/18/2022 3:45,16.04, , , , 
7/18/2022 3:46,16.04, , , , 
7/18/2022 3:47,16.04, , , , 
7/18/2022 3:48,16.05, , , , 
7/18/2022 3:49,16.04, , , , 
7/18/2022 3:50,16.06, , , , 
7/18/2022 3:51,16.04, , , , 
7/18/2022 3:52,16.06, , , , 
7/18/2022 3:53,16.05, , , , 
7/18/2022 3:54,16.05, , , , 
7/18/2022 3:55,16.05, , , , 
7/18/2022 3:56,16.06, , , , 
7/18/2022 3:57,16.08, , , , 
7/18/2022 3:58,16.06, , , , 
7/18/2022 3:59,16.06, , , , 
7/18/2022 4:00,16.08, , , , 
7/18/2022 4:01,16.07, , , , 
7/18/2022 4:02,16.08, , , , 
7/18/2022 4:03,16.08, , , , 
7/18/2022 4:04,16.08, , , , 
7/18/2022 4:05,16.11, , , , 
7/18/2022 4:06,16.11, , , , 
7/18/2022 4:07,16.07, , , , 
7/18/2022 4:08,16.11, , , , 
7/18/2022 4:09,16.1, , , , 
7/18/2022 4:10,16.1, , , , 
7/18/2022 4:11,16.12, , , , 
7/18/2022 4:12,16.11, , , , 
7/18/2022 4:13,16.1, , , , 
7/18/2022 4:14,16.1, , , , 
7/18/2022 4:15,16.13, , , , 
7/18/2022 4:16,16.13, , , , 
7/18/2022 4:17,16.12, , , , 
7/18/2022 4:18,16.13, , , , 
7/18/2022 4:19,16.12, , , , 
7/18/2022 4:20,16.12, , , , 
7/18/2022 4:21,16.13, , , , 
7/18/2022 4:22,16.13, , , , 
7/18/2022 4:23,16.12, , , , 
7/18/2022 4:24,16.14, , , , 
7/18/2022 4:25,16.15, , , , 
7/18/2022 4:26,16.13, , , , 
7/18/2022 4:27,16.14, , , , 
7/18/2022 4:28,16.13, , , , 
7/18/2022 4:29,16.14, , , , 
7/18/2022 4:30,16.15, , , , 
7/18/2022 4:31,16.14, , , , 
7/18/2022 4:32,16.16, , , , 
7/18/2022 4:33,16.13, , , , 
7/18/2022 4:34,16.14, , , , 
7/18/2022 4:35,16.12, , , , 
7/18/2022 4:36,16.14, , , , 
7/18/2022 4:37,16.13, , , , 
7/18/2022 4:38,16.16, , , , 
7/18/2022 4:39,16.16, , , , 
7/18/2022 4:40,16.16, , , , 
7/18/2022 4:41,16.16, , , , 
7/18/2022 4:42,16.17, , , , 
7/18/2022 4:43,16.17, , , , 
7/18/2022 4:44,16.16, , , , 
7/18/2022 4:45,16.15, , , , 
7/18/2022 4:46,16.16, , , , 
7/18/2022 4:47,16.17, , , , 
7/18/2022 4:48,16.15, , , , 
7/18/2022 4:49,16.17, , , , 
7/18/2022 4:50,16.17, , , , 
7/18/2022 4:51,16.17, , , , 
7/18/2022 4:52,16.17, , , , 
7/18/2022 4:53,16.17, , , , 
7/18/2022 4:54,16.2, , , , 
7/18/2022 4:55,16.18, , , , 
7/18/2022 4:56,16.18, , , , 
7/18/2022 4:57,16.18, , , , 
7/18/2022 4:58,16.19, , , , 
7/18/2022 4:59,16.17, , , , 
7/18/2022 5:00,16.16, , , , 
7/18/2022 5:01,16.19, , , , 
7/18/2022 5:02,16.21, , , , 
7/18/2022 5:03,16.19, , , , 
7/18/2022 5:04,16.18, , , , 
7/18/2022 5:05,16.19, , , , 
7/18/2022 5:06,16.19, , , , 
7/18/2022 5:07,16.18, , , , 
7/18/2022 5:08,16.19, , , , 
7/18/2022 5:09,16.21, , , , 
7/18/2022 5:10,16.18, , , , 
7/18/2022 5:11,16.2, , , , 
7/18/2022 5:12,16.2, , , , 
7/18/2022 5:13,16.19, , , , 
7/18/2022 5:14,16.19, , , , 
7/18/2022 5:15,16.21, , , , 
7/18/2022 5:16,16.2, , , , 
7/18/2022 5:17,16.21, , , , 
7/18/2022 5:18,16.22, , , , 
7/18/2022 5:19,16.2, , , , 
7/18/2022 5:20,16.22, , , , 
7/18/2022 5:21,16.24, , , , 
7/18/2022 5:22,16.21, , , , 
7/18/2022 5:23,16.21, , , , 
7/18/2022 5:24,16.2, , , , 
7/18/2022 5:25,16.19, , , , 
7/18/2022 5:26,16.22, , , , 
7/18/2022 5:27,16.2, , , , 
7/18/2022 5:28,16.21, , , , 
7/18/2022 5:29,16.24, , , , 
7/18/2022 5:30,16.21, , , , 
7/18/2022 5:31,16.24, , , , 
7/18/2022 5:32,16.2, , , , 
7/18/2022 5:33,16.21, , , , 
7/18/2022 5:34,16.24, , , , 
7/18/2022 5:35,16.24, , , , 
7/18/2022 5:36,16.22, , , , 
7/18/2022 5:37,16.24, , , , 
7/18/2022 5:38,16.21, , , , 
7/18/2022 5:39,16.21, , , , 
7/18/2022 5:40,16.22, , , , 
7/18/2022 5:41,16.21, , , , 
7/18/2022 5:42,16.24, , , , 
7/18/2022 5:43,16.24, , , , 
7/18/2022 5:44,16.22, , , , 
7/18/2022 5:45,16.21, , , , 
7/18/2022 5:46,16.24, , , , 
7/18/2022 5:47,16.22, , , , 
7/18/2022 5:48,16.22, , , , 
7/18/2022 5:49,16.22, , , , 
7/18/2022 5:50,16.21, , , , 
7/18/2022 5:51,16.24, , , , 
7/18/2022 5:52,16.22, , , , 
7/18/2022 5:53,16.25, , , , 
7/18/2022 5:54,16.24, , , , 
7/18/2022 5:55,16.24, , , , 
7/18/2022 5:56,16.24, , , , 
7/18/2022 5:57,16.25, , , , 
7/18/2022 5:58,16.24, , , , 
7/18/2022 5:59,16.25, , , , 
7/18/2022 6:00,16.24, , , , 
7/18/2022 6:01,16.24, , , , 
7/18/2022 6:02,16.24, , , , 
7/18/2022 6:03,16.24, , , , 
7/18/2022 6:04,16.24, , , , 
7/18/2022 6:05,16.25, , , , 
7/18/2022 6:06,16.24, , , , 
7/18/2022 6:07,16.24, , , , 
7/18/2022 6:08,16.18, , , , 
7/18/2022 6:09,16.16, , , , 
7/18/2022 6:10,16.11, , , , 
7/18/2022 6:11,16.08, , , , 
7/18/2022 6:12,16.03, , , , 
7/18/2022 6:13,16.01, , , , 
7/18/2022 6:14,15.97, , , , 
7/18/2022 6:15,15.95, , , , 
7/18/2022 6:16,15.92, , , , 
7/18/2022 6:17,15.87, , , , 
7/18/2022 6:18,15.86, , , , 
7/18/2022 6:19,15.82, , , , 
7/18/2022 6:20,15.75, , , , 
7/18/2022 6:21,15.73, , , , 
7/18/2022 6:22,15.71, , , , 
7/18/2022 6:23,15.69, , , , 
7/18/2022 6:24,15.61, , , , 
7/18/2022 6:25,15.58, , , , 
7/18/2022 6:26,15.52, , , , 
7/18/2022 6:27,15.52, , , , 
7/18/2022 6:28,15.42, , , , 
7/18/2022 6:29,15.42, , , , 
7/18/2022 6:30,15.36, , , , 
7/18/2022 6:31,15.32, , , , 
7/18/2022 6:32,15.29, , , , 
7/18/2022 6:33,15.25, , , , 
7/18/2022 6:34,15.22, , , , 
7/18/2022 6:35,15.18, , , , 
7/18/2022 6:36,15.12, , , , 
7/18/2022 6:37,15.12, , , , 
7/18/2022 6:38,15.09, , , , 
7/18/2022 6:39,15.02, , , , 
7/18/2022 6:40,15, , , , 
7/18/2022 6:41,14.97, , , , 
7/18/2022 6:42,14.96, , , , 
7/18/2022 6:43,14.93, , , , 
7/18/2022 6:44,14.89, , , , 
7/18/2022 6:45,14.85, , , , 
7/18/2022 6:46,14.84, , , , 
7/18/2022 6:47,14.82, , , , 
7/18/2022 6:48,14.78, , , , 
7/18/2022 6:49,14.75, , , , 
7/18/2022 6:50,14.73, , , , 
7/18/2022 6:51,14.7, , , , 
7/18/2022 6:52,14.69, , , , 
7/18/2022 6:53,14.68, , , , 
7/18/2022 6:54,14.65, , , , 
7/18/2022 6:55,14.63, , , , 
7/18/2022 6:56,14.62, , , , 
7/18/2022 6:57,14.56, , , , 
7/18/2022 6:58,14.56, , , , 
7/18/2022 6:59,14.54, , , , 
7/18/2022 7:00,14.55, , , , 
7/18/2022 7:01,14.54, , , , 
7/18/2022 7:02,14.48, , , , 
7/18/2022 7:03,14.48, , , , 
7/18/2022 7:04,14.48, , , , 
7/18/2022 7:05,14.47, , , , 
7/18/2022 7:06,14.44, , , , 
7/18/2022 7:07,14.41, , , , 
7/18/2022 7:08,14.43, , , , 
7/18/2022 7:09,14.4, , , , 
7/18/2022 7:10,14.39, , , , 
7/18/2022 7:11,14.38, , , , 
7/18/2022 7:12,14.39, , , , 
7/18/2022 7:13,14.37, , , , 
7/18/2022 7:14,14.35, , , , 
7/18/2022 7:15,14.34, , , , 
7/18/2022 7:16,14.34, , , , 
7/18/2022 7:17,14.32, , , , 
7/18/2022 7:18,14.3, , , , 
7/18/2022 7:19,14.3, , , , 
7/18/2022 7:20,14.29, , , , 
7/18/2022 7:21,14.29, , , , 
7/18/2022 7:22,14.25, , , , 
7/18/2022 7:23,14.26, , , , 
7/18/2022 7:24,14.28, , , , 
7/18/2022 7:25,14.27, , , , 
7/18/2022 7:26,14.26, , , , 
7/18/2022 7:27,14.24, , , , 
7/18/2022 7:28,14.24, , , , 
7/18/2022 7:29,14.22, , , , 
7/18/2022 7:30,14.21, , , , 
7/18/2022 7:31,14.22, , , , 
7/18/2022 7:32,14.21, , , , 
7/18/2022 7:33,14.2, , , , 
7/18/2022 7:34,14.18, , , , 
7/18/2022 7:35,14.17, , , , 
7/18/2022 7:36,14.17, , , , 
7/18/2022 7:37,14.17, , , , 
7/18/2022 7:38,14.14, , , , 
7/18/2022 7:39,14.14, , , , 
7/18/2022 7:40,14.11, , , , 
7/18/2022 7:41,14.13, , , , 
7/18/2022 7:42,14.13, , , , 
7/18/2022 7:43,14.13, , , , 
7/18/2022 7:44,14.11, , , , 
7/18/2022 7:45,14.11, , , , 
7/18/2022 7:46,14.11, , , , 
7/18/2022 7:47,14.08, , , , 
7/18/2022 7:48,14.1, , , , 
7/18/2022 7:49,14.06, , , , 
7/18/2022 7:50,14.07, , , , 
7/18/2022 7:51,14.08, , , , 
7/18/2022 7:52,14.07, , , , 
7/18/2022 7:53,14.06, , , , 
7/18/2022 7:54,14.06, , , , 
7/18/2022 7:55,14.05, , , , 
7/18/2022 7:56,14.04, , , , 
7/18/2022 7:57,14.03, , , , 
7/18/2022 7:58,14.05, , , , 
7/18/2022 7:59,14.06, , , , 
7/18/2022 8:00,14.03, , , , 
7/18/2022 8:01,14.05, , , , 
7/18/2022 8:02,14.03, , , , 
7/18/2022 8:03,14.03, , , , 
7/18/2022 8:04,14.01, , , , 
7/18/2022 8:05,14.03, , , , 
7/18/2022 8:06,14.01, , , , 
7/18/2022 8:07,14.01, , , , 
7/18/2022 8:08,13.99, , , , 
7/18/2022 8:09,13.98, , , , 
7/18/2022 8:10,14, , , , 
7/18/2022 8:11,13.99, , , , 
7/18/2022 8:12,13.99, , , , 
7/18/2022 8:13,13.96, , , , 
7/18/2022 8:14,13.98, , , , 
7/18/2022 8:15,13.96, , , , 
7/18/2022 8:16,13.97, , , , 
7/18/2022 8:17,13.97, , , , 
7/18/2022 8:18,13.97, , , , 
7/18/2022 8:19,13.95, , , , 
7/18/2022 8:20,13.95, , , , 
7/18/2022 8:21,13.94, , , , 
7/18/2022 8:22,13.95, , , , 
7/18/2022 8:23,13.92, , , , 
7/18/2022 8:24,13.94, , , , 
7/18/2022 8:25,13.93, , , , 
7/18/2022 8:26,13.93, , , , 
7/18/2022 8:27,13.93, , , , 
7/18/2022 8:28,13.92, , , , 
7/18/2022 8:29,13.92, , , , 
7/18/2022 8:30,13.91, , , , 
7/18/2022 8:31,13.91, , , , 
7/18/2022 8:32,13.91, , , , 
7/18/2022 8:33,13.9, , , , 
7/18/2022 8:34,13.91, , , , 
7/18/2022 8:35,13.9, , , , 
7/18/2022 8:36,13.89, , , , 
7/18/2022 8:37,13.91, , , , 
7/18/2022 8:38,13.91, , , , 
7/18/2022 8:39,13.86, , , , 
7/18/2022 8:40,13.89, , , , 
7/18/2022 8:41,13.9, , , , 
7/18/2022 8:42,13.88, , , , 
7/18/2022 8:43,13.89, , , , 
7/18/2022 8:44,13.88, , , , 
7/18/2022 8:45,13.86, , , , 
7/18/2022 8:46,13.85, , , , 
7/18/2022 8:47,13.86, , , , 
7/18/2022 8:48,13.88, , , , 
7/18/2022 8:49,13.85, , , , 
7/18/2022 8:50,13.86, , , , 
7/18/2022 8:51,13.85, , , , 
7/18/2022 8:52,13.85, , , , 
7/18/2022 8:53,13.88, , , , 
7/18/2022 8:54,13.88, , , , 
7/18/2022 8:55,13.85, , , , 
7/18/2022 8:56,13.83, , , , 
7/18/2022 8:57,13.83, , , , 
7/18/2022 8:58,13.85, , , , 
7/18/2022 8:59,13.86, , , , 
7/18/2022 9:00,13.85, , , , 
7/18/2022 9:01,13.88, , , , 
7/18/2022 9:02,13.85, , , , 
7/18/2022 9:03,13.83, , , , 
7/18/2022 9:04,13.85, , , , 
7/18/2022 9:05,13.85, , , , 
7/18/2022 9:06,13.84, , , , 
7/18/2022 9:07,13.83, , , , 
7/18/2022 9:08,13.82, , , , 
7/18/2022 9:09,13.82, , , , 
7/18/2022 9:10,13.84, , , , 
7/18/2022 9:11,13.84, , , , 
7/18/2022 9:12,13.84, , , , 
7/18/2022 9:13,13.84, , , , 
7/18/2022 9:14,13.84, , , , 
7/18/2022 9:15,13.84, , , , 
7/18/2022 9:16,13.84, , , , 
7/18/2022 9:17,13.84, , , , 
7/18/2022 9:18,13.84, , , , 
7/18/2022 9:19,13.85, , , , 
7/18/2022 9:20,13.86, , , , 
7/18/2022 9:21,13.84, , , , 
7/18/2022 9:22,13.85, , , , 
7/18/2022 9:23,13.85, , , , 
7/18/2022 9:24,13.88, , , , 
7/18/2022 9:25,13.88, , , , 
7/18/2022 9:26,13.86, , , , 
7/18/2022 9:27,13.9, , , , 
7/18/2022 9:28,13.9, , , , 
7/18/2022 9:29,13.9, , , , 
7/18/2022 9:30,13.9, , , , 
7/18/2022 9:31,13.9, , , , 
7/18/2022 9:32,13.9, , , , 
7/18/2022 9:33,13.91, , , , 
7/18/2022 9:34,13.9, , , , 
7/18/2022 9:35,13.92, , , , 
7/18/2022 9:36,13.92, , , , 
7/18/2022 9:37,13.92, , , , 
7/18/2022 9:38,13.91, , , , 
7/18/2022 9:39,13.92, , , , 
7/18/2022 9:40,13.91, , , , 
7/18/2022 9:41,13.92, , , , 
7/18/2022 9:42,13.92, , , , 
7/18/2022 9:43,13.92, , , , 
7/18/2022 9:44,13.93, , , , 
7/18/2022 9:45,13.93, , , , 
7/18/2022 9:46,13.94, , , , 
7/18/2022 9:47,13.93, , , , 
7/18/2022 9:48,13.94, , , , 
7/18/2022 9:49,13.93, , , , 
7/18/2022 9:50,13.94, , , , 
7/18/2022 9:51,13.94, , , , 
7/18/2022 9:52,13.95, , , , 
7/18/2022 9:53,13.96, , , , 
7/18/2022 9:54,13.95, , , , 
7/18/2022 9:55,13.96, , , , 
7/18/2022 9:56,13.94, , , , 
7/18/2022 9:57,13.94, , , , 
7/18/2022 9:58,13.96, , , , 
7/18/2022 9:59,13.97, , , , 
7/18/2022 10:00,13.97, , , , 
7/18/2022 10:01,13.96, , , , 
7/18/2022 10:02,13.95, , , , 
7/18/2022 10:03,13.96, , , , 
7/18/2022 10:04,13.97, , , , 
7/18/2022 10:05,13.96, , , , 
7/18/2022 10:06,13.98, , , , 
7/18/2022 10:07,13.97, , , , 
7/18/2022 10:08,13.97, , , , 
7/18/2022 10:09,13.97, , , , 
7/18/2022 10:10,13.97, , , , 
7/18/2022 10:11,13.99, , , , 
7/18/2022 10:12,13.98, , , , 
7/18/2022 10:13,13.98, , , , 
7/18/2022 10:14,13.97, , , , 
7/18/2022 10:15,13.97, , , , 
7/18/2022 10:16,13.98, , , , 
7/18/2022 10:17,13.98, , , , 
7/18/2022 10:18,13.98, , , , 
7/18/2022 10:19,13.98, , , , 
7/18/2022 10:20,13.98, , , , 
7/18/2022 10:21,14, , , , 
7/18/2022 10:22,13.98, , , , 
7/18/2022 10:23,14, , , , 
7/18/2022 10:24,13.99, , , , 
7/18/2022 10:25,13.99, , , , 
7/18/2022 10:26,14, , , , 
7/18/2022 10:27,13.99, , , , 
7/18/2022 10:28,13.99, , , , 
7/18/2022 10:29,14.01, , , , 
7/18/2022 10:30,13.98, , , , 
7/18/2022 10:31,14, , , , 
7/18/2022 10:32,14.01, , , , 
7/18/2022 10:33,14.01, , , , 
7/18/2022 10:34,14, , , , 
7/18/2022 10:35,14.03, , , , 
7/18/2022 10:36,14.01, , , , 
7/18/2022 10:37,13.99, , , , 
7/18/2022 10:38,14.01, , , , 
7/18/2022 10:39,14.01, , , , 
7/18/2022 10:40,14.03, , , , 
7/18/2022 10:41,14.01, , , , 
7/18/2022 10:42,14.03, , , , 
7/18/2022 10:43,14.01, , , , 
7/18/2022 10:44,14.03, , , , 
7/18/2022 10:45,14.03, , , , 
7/18/2022 10:46,14.03, , , , 
7/18/2022 10:47,14.01, , , , 
7/18/2022 10:48,14.04, , , , 
7/18/2022 10:49,14.06, , , , 
7/18/2022 10:50,14.06, , , , 
7/18/2022 10:51,14.05, , , , 
7/18/2022 10:52,14.05, , , , 
7/18/2022 10:53,14.07, , , , 
7/18/2022 10:54,14.05, , , , 
7/18/2022 10:55,14.06, , , , 
7/18/2022 10:56,14.07, , , , 
7/18/2022 10:57,14.07, , , , 
7/18/2022 10:58,14.05, , , , 
7/18/2022 10:59,14.05, , , , 
7/18/2022 11:00,14.06, , , , 
7/18/2022 11:01,14.07, , , , 
7/18/2022 11:02,14.05, , , , 
7/18/2022 11:03,14.07, , , , 
7/18/2022 11:04,14.05, , , , 
7/18/2022 11:05,14.05, , , , 
7/18/2022 11:06,14.05, , , , 
7/18/2022 11:07,14.07, , , , 
7/18/2022 11:08,14.09, , , , 
7/18/2022 11:09,14.05, , , , 
7/18/2022 11:10,14.06, , , , 
7/18/2022 11:11,14.05, , , , 
7/18/2022 11:12,14.06, , , , 
7/18/2022 11:13,14.06, , , , 
7/18/2022 11:14,14.09, , , , 
7/18/2022 11:15,14.06, , , , 
7/18/2022 11:16,14.05, , , , 
7/18/2022 11:17,14.08, , , , 
7/18/2022 11:18,14.08, , , , 
7/18/2022 11:19,14.09, , , , 
7/18/2022 11:20,14.09, , , , 
7/18/2022 11:21,14.08, , , , 
7/18/2022 11:22,14.08, , , , 
7/18/2022 11:23,14.07, , , , 
7/18/2022 11:24,14.08, , , , 
7/18/2022 11:25,14.08, , , , 
7/18/2022 11:26,14.07, , , , 
7/18/2022 11:27,14.09, , , , 
7/18/2022 11:28,14.11, , , , 
7/18/2022 11:29,14.1, , , , 
7/18/2022 11:30,14.1, , , , 
7/18/2022 11:31,14.1, , , , 
7/18/2022 11:32,14.09, , , , 
7/18/2022 11:33,14.09, , , , 
7/18/2022 11:34,14.11, , , , 
7/18/2022 11:35,14.11, , , , 
7/18/2022 11:36,14.11, , , , 
7/18/2022 11:37,14.1, , , , 
7/18/2022 11:38,14.1, , , , 
7/18/2022 11:39,14.08, , , , 
7/18/2022 11:40,14.1, , , , 
7/18/2022 11:41,14.11, , , , 
7/18/2022 11:42,14.11, , , , 
7/18/2022 11:43,14.1, , , , 
7/18/2022 11:44,14.09, , , , 
7/18/2022 11:45,14.11, , , , 
7/18/2022 11:46,14.09, , , , 
7/18/2022 11:47,14.1, , , , 
7/18/2022 11:48,14.1, , , , 
7/18/2022 11:49,14.09, , , , 
7/18/2022 11:50,14.11, , , , 
7/18/2022 11:51,14.13, , , , 
7/18/2022 11:52,14.11, , , , 
7/18/2022 11:53,14.11, , , , 
7/18/2022 11:54,14.11, , , , 
7/18/2022 11:55,14.12, , , , 
